frame,agent_id,x,y
201,2,16.7061,3.93686
201,3,3.40141,9.51329
201,4,12.4916,10.3473
201,5,11.095,16.8497
201,6,10.5334,5.24019
201,7,3.75311,2.88157
201,8,17.2562,9.327
201,9,3.33882,16.7549
202,0,7.17669,13.2218
202,1,15.9153,14.542
202,2,16.7055,3.9349
202,3,3.40289,9.51771
202,4,12.4945,10.3466
202,5,11.1003,16.8506
202,6,10.5333,5.24071
202,7,3.7526,2.88337
202,8,17.2573,9.3248
202,9,3.3421,16.7548
203,0,7.18152,13.223
203,1,15.9192,14.5405
203,2,16.7049,3.93295
203,3,3.40435,9.52207
203,4,12.4974,10.3459
203,5,11.1055,16.8515
203,6,10.5332,5.2412
203,7,3.75209,2.88515
203,8,17.2583,9.32261
203,9,3.34532,16.7547
204,0,7.18625,13.2243
204,1,15.923,14.5389
204,2,16.7044,3.93101
204,3,3.40581,9.52635
204,4,12.5001,10.3453
204,5,11.1107,16.8524
204,6,10.5331,5.24168
204,7,3.75159,2.88691
204,8,17.2593,9.32044
204,9,3.34846,16.7546
205,0,7.19088,13.2255
205,1,15.9267,14.5374
205,2,16.7038,3.9291
205,3,3.40726,9.53057
205,4,12.5028,10.3446
205,5,11.1157,16.8532
205,6,10.533,5.24214
205,7,3.75108,2.88863
205,8,17.2603,9.3183
205,9,3.35154,16.7546
206,0,7.19542,13.2268
206,1,15.9303,14.5359
206,2,16.7033,3.9272
206,3,3.4087,9.53472
206,4,12.5055,10.3439
206,5,11.1207,16.8541
206,6,10.5329,5.24258
206,7,3.75057,2.89033
206,8,17.2612,9.31617
206,9,3.35455,16.7546
207,0,7.19986,13.2281
207,1,15.9339,14.5344
207,2,16.7027,3.92533
207,3,3.41013,9.53881
207,4,12.5081,10.3432
207,5,11.1256,16.8549
207,6,10.5328,5.24299
207,7,3.75007,2.89201
207,8,17.2622,9.31406
207,9,3.35749,16.7546
208,0,7.20421,13.2294
208,1,15.9374,14.5329
208,2,16.7022,3.92347
208,3,3.41155,9.54283
208,4,12.5106,10.3425
208,5,11.1304,16.8558
208,6,10.5327,5.2434
208,7,3.74957,2.89366
208,8,17.2631,9.31198
208,9,3.36037,16.7547
209,0,7.20847,13.2307
209,1,15.9409,14.5314
209,2,16.7017,3.92162
209,3,3.41295,9.5468
209,4,12.5131,10.3418
209,5,11.1352,16.8566
209,6,10.5326,5.24378
209,7,3.74906,2.89529
209,8,17.264,9.30991
209,9,3.36319,16.7547
210,0,7.21264,13.232
210,1,15.9442,14.5299
210,2,16.7012,3.9198
210,3,3.41435,9.55071
210,4,12.5155,10.3412
210,5,11.1399,16.8574
210,6,10.5325,5.24415
210,7,3.74856,2.89689
210,8,17.2649,9.30787
210,9,3.36594,16.7549
211,0,7.21672,13.2334
211,1,15.9476,14.5284
211,2,16.7007,3.91799
211,3,3.41574,9.55455
211,4,12.5179,10.3405
211,5,11.1445,16.8582
211,6,10.5324,5.2445
211,7,3.74806,2.89847
211,8,17.2658,9.30584
211,9,3.36864,16.755
212,0,7.22073,13.2347
212,1,15.9509,14.5269
212,2,16.7002,3.9162
212,3,3.41712,9.55834
212,4,12.5202,10.3398
212,5,11.1491,16.859
212,6,10.5323,5.24483
212,7,3.74756,2.90003
212,8,17.2667,9.30384
212,9,3.37127,16.7552
213,0,7.22465,13.2361
213,1,15.9541,14.5254
213,2,16.6997,3.91443
213,3,3.41848,9.56207
213,4,12.5224,10.3392
213,5,11.1536,16.8598
213,6,10.5321,5.24515
213,7,3.74707,2.90156
213,8,17.2675,9.30185
213,9,3.37385,16.7553
214,0,7.22849,13.2374
214,1,15.9572,14.524
214,2,16.6992,3.91267
214,3,3.41984,9.56575
214,4,12.5246,10.3385
214,5,11.158,16.8606
214,6,10.532,5.24546
214,7,3.74657,2.90307
214,8,17.2683,9.29988
214,9,3.37637,16.7555
215,0,7.23226,13.2388
215,1,15.9604,14.5225
215,2,16.6987,3.91094
215,3,3.42118,9.56937
215,4,12.5268,10.3379
215,5,11.1624,16.8613
215,6,10.5319,5.24575
215,7,3.74608,2.90456
215,8,17.2691,9.29794
215,9,3.37883,16.7558
216,0,7.23595,13.2402
216,1,15.9634,14.5211
216,2,16.6983,3.90921
216,3,3.42252,9.57294
216,4,12.5289,10.3372
216,5,11.1667,16.8621
216,6,10.5318,5.24603
216,7,3.74558,2.90603
216,8,17.2699,9.29601
216,9,3.38124,16.756
217,0,7.23957,13.2416
217,1,15.9664,14.5197
217,2,16.6978,3.90751
217,3,3.42384,9.57646
217,4,12.5309,10.3366
217,5,11.1709,16.8628
217,6,10.5317,5.24629
217,7,3.74509,2.90748
217,8,17.2707,9.2941
217,9,3.3836,16.7563
218,0,7.24312,13.243
218,1,15.9694,14.5183
218,2,16.6974,3.90582
218,3,3.42515,9.57993
218,4,12.5329,10.336
218,5,11.1751,16.8636
218,6,10.5316,5.24654
218,7,3.7446,2.90891
218,8,17.2715,9.29221
218,9,3.3859,16.7565
219,0,7.2466,13.2444
219,1,15.9723,14.5168
219,2,16.6969,3.90415
219,3,3.42645,9.58335
219,4,12.5349,10.3353
219,5,11.1792,16.8643
219,6,10.5314,5.24678
219,7,3.74411,2.91031
219,8,17.2722,9.29034
219,9,3.38816,16.7568
220,0,7.25001,13.2457
220,1,15.9751,14.5154
220,2,16.6965,3.9025
220,3,3.42775,9.58671
220,4,12.5368,10.3347
220,5,11.1833,16.865
220,6,10.5313,5.24701
220,7,3.74363,2.9117
220,8,17.273,9.28849
220,9,3.39036,16.7571
221,0,7.25336,13.2472
221,1,15.9779,14.5141
221,2,16.696,3.90086
221,3,3.42903,9.59003
221,4,12.5387,10.3341
221,5,11.1873,16.8658
221,6,10.5312,5.24723
221,7,3.74314,2.91307
221,8,17.2737,9.28666
221,9,3.39252,16.7574
222,0,7.25664,13.2486
222,1,15.9807,14.5127
222,2,16.6956,3.89924
222,3,3.4303,9.59331
222,4,12.5405,10.3335
222,5,11.1912,16.8665
222,6,10.5311,5.24744
222,7,3.74266,2.91442
222,8,17.2744,9.28484
222,9,3.39462,16.7578
223,0,7.25986,13.25
223,1,15.9834,14.5113
223,2,16.6952,3.89764
223,3,3.43156,9.59653
223,4,12.5423,10.3329
223,5,11.1951,16.8672
223,6,10.5309,5.24763
223,7,3.74218,2.91575
223,8,17.2751,9.28305
223,9,3.39668,16.7581
224,0,7.26301,13.2514
224,1,15.9861,14.5099
224,2,16.6948,3.89605
224,3,3.4328,9.59971
224,4,12.5441,10.3323
224,5,11.199,16.8679
224,6,10.5308,5.24782
224,7,3.7417,2.91706
224,8,17.2758,9.28127
224,9,3.3987,16.7585
225,0,7.26611,13.2528
225,1,15.9887,14.5086
225,2,16.6943,3.89448
225,3,3.43404,9.60285
225,4,12.5458,10.3317
225,5,11.2027,16.8686
225,6,10.5307,5.248
225,7,3.74122,2.91835
225,8,17.2765,9.27951
225,9,3.40067,16.7588
226,0,7.26915,13.2542
226,1,15.9912,14.5072
226,2,16.6939,3.89292
226,3,3.43527,9.60594
226,4,12.5474,10.3311
226,5,11.2065,16.8693
226,6,10.5305,5.24817
226,7,3.74075,2.91962
226,8,17.2771,9.27777
226,9,3.40259,16.7592
227,0,7.27213,13.2556
227,1,15.9938,14.5059
227,2,16.6935,3.89138
227,3,3.43649,9.60899
227,4,12.549,10.3305
227,5,11.2102,16.87
227,6,10.5304,5.24833
227,7,3.74027,2.92088
227,8,17.2777,9.27605
227,9,3.40447,16.7596
228,0,7.27505,13.257
228,1,15.9963,14.5046
228,2,16.6931,3.88985
228,3,3.43769,9.61199
228,4,12.5506,10.33
228,5,11.2138,16.8707
228,6,10.5303,5.24848
228,7,3.7398,2.92212
228,8,17.2784,9.27434
228,9,3.40631,16.76
229,0,7.27792,13.2584
229,1,15.9987,14.5033
229,2,16.6927,3.88835
229,3,3.43889,9.61496
229,4,12.5522,10.3294
229,5,11.2174,16.8714
229,6,10.5301,5.24862
229,7,3.73934,2.92334
229,8,17.279,9.27265
229,9,3.40811,16.7604
230,0,7.28074,13.2599
230,1,16.0011,14.502
230,2,16.6923,3.88685
230,3,3.44007,9.61788
230,4,12.5537,10.3288
230,5,11.2209,16.872
230,6,10.53,5.24876
230,7,3.73887,2.92455
230,8,17.2796,9.27098
230,9,3.40987,16.7608
231,0,7.2835,13.2613
231,1,16.0035,14.5007
231,2,16.692,3.88537
231,3,3.44125,9.62077
231,4,12.5552,10.3283
231,5,11.2244,16.8727
231,6,10.5298,5.24888
231,7,3.7384,2.92574
231,8,17.2802,9.26933
231,9,3.41159,16.7612
232,0,7.28622,13.2627
232,1,16.0058,14.4994
232,2,16.6916,3.88391
232,3,3.44241,9.62361
232,4,12.5566,10.3277
232,5,11.2278,16.8734
232,6,10.5297,5.249
232,7,3.73794,2.92691
232,8,17.2807,9.26769
232,9,3.41328,16.7617
233,0,7.28888,13.2641
233,1,16.0081,14.4981
233,2,16.6912,3.88246
233,3,3.44357,9.62642
233,4,12.558,10.3272
233,5,11.2312,16.874
233,6,10.5295,5.24912
233,7,3.73748,2.92807
233,8,17.2813,9.26608
233,9,3.41492,16.7621
234,0,7.29149,13.2655
234,1,16.0103,14.4969
234,2,16.6908,3.88103
234,3,3.44471,9.62919
234,4,12.5594,10.3267
234,5,11.2345,16.8747
234,6,10.5294,5.24922
234,7,3.73703,2.92921
234,8,17.2819,9.26447
234,9,3.41653,16.7625
235,0,7.29406,13.2669
235,1,16.0125,14.4956
235,2,16.6905,3.87961
235,3,3.44585,9.63192
235,4,12.5607,10.3261
235,5,11.2378,16.8754
235,6,10.5292,5.24933
235,7,3.73657,2.93034
235,8,17.2824,9.26289
235,9,3.4181,16.763
236,0,7.29658,13.2684
236,1,16.0147,14.4944
236,2,16.6901,3.87821
236,3,3.44697,9.63461
236,4,12.562,10.3256
236,5,11.2411,16.876
236,6,10.5291,5.24942
236,7,3.73612,2.93145
236,8,17.2829,9.26132
236,9,3.41964,16.7634
237,0,7.29906,13.2698
237,1,16.0168,14.4932
237,2,16.6897,3.87682
237,3,3.44808,9.63727
237,4,12.5633,10.3251
237,5,11.2443,16.8766
237,6,10.5289,5.24951
237,7,3.73567,2.93255
237,8,17.2834,9.25977
237,9,3.42114,16.7639
238,0,7.30149,13.2712
238,1,16.0189,14.492
238,2,16.6894,3.87544
238,3,3.44919,9.63989
238,4,12.5646,10.3246
238,5,11.2474,16.8773
238,6,10.5288,5.24959
238,7,3.73522,2.93363
238,8,17.2839,9.25823
238,9,3.42261,16.7643
239,0,7.30388,13.2726
239,1,16.021,14.4908
239,2,16.689,3.87408
239,3,3.45028,9.64248
239,4,12.5658,10.3241
239,5,11.2506,16.8779
239,6,10.5286,5.24967
239,7,3.73477,2.93469
239,8,17.2844,9.25671
239,9,3.42404,16.7648
240,0,7.30622,13.274
240,1,16.023,14.4896
240,2,16.6887,3.87274
240,3,3.45137,9.64503
240,4,12.567,10.3236
240,5,11.2536,16.8785
240,6,10.5284,5.24974
240,7,3.73433,2.93575
240,8,17.2849,9.25521
240,9,3.42545,16.7653
241,0,7.30853,13.2754
241,1,16.025,14.4884
241,2,16.6883,3.87141
241,3,3.45244,9.64755
241,4,12.5681,10.3231
241,5,11.2567,16.8792
241,6,10.5283,5.24981
241,7,3.73389,2.93679
241,8,17.2854,9.25372
241,9,3.42682,16.7657
242,0,7.31079,13.2768
242,1,16.0269,14.4872
242,2,16.688,3.87009
242,3,3.45351,9.65004
242,4,12.5693,10.3226
242,5,11.2597,16.8798
242,6,10.5281,5.24987
242,7,3.73345,2.93781
242,8,17.2859,9.25225
242,9,3.42816,16.7662
243,0,7.31301,13.2782
243,1,16.0289,14.486
243,2,16.6876,3.86879
243,3,3.45456,9.6525
243,4,12.5704,10.3221
243,5,11.2626,16.8804
243,6,10.5279,5.24993
243,7,3.73301,2.93883
243,8,17.2863,9.2508
243,9,3.42948,16.7667
244,0,7.3152,13.2795
244,1,16.0308,14.4849
244,2,16.6873,3.8675
244,3,3.45561,9.65492
244,4,12.5714,10.3216
244,5,11.2655,16.881
244,6,10.5278,5.24998
244,7,3.73258,2.93982
244,8,17.2868,9.24936
244,9,3.43076,16.7672
245,0,7.31734,13.2809
245,1,16.0326,14.4837
245,2,16.6869,3.86622
245,3,3.45665,9.65731
245,4,12.5725,10.3212
245,5,11.2684,16.8816
245,6,10.5276,5.25003
245,7,3.73214,2.94081
245,8,17.2872,9.24793
245,9,3.43201,16.7676
246,0,7.31945,13.2823
246,1,16.0345,14.4826
246,2,16.6866,3.86496
246,3,3.45767,9.65967
246,4,12.5735,10.3207
246,5,11.2712,16.8822
246,6,10.5274,5.25008
246,7,3.73171,2.94178
246,8,17.2876,9.24652
246,9,3.43324,16.7681
247,0,7.32152,13.2837
247,1,16.0363,14.4815
247,2,16.6863,3.86371
247,3,3.45869,9.662
247,4,12.5745,10.3202
247,5,11.274,16.8828
247,6,10.5272,5.25012
247,7,3.73129,2.94274
247,8,17.288,9.24513
247,9,3.43444,16.7686
248,0,7.32356,13.2851
248,1,16.038,14.4804
248,2,16.6859,3.86247
248,3,3.4597,9.6643
248,4,12.5755,10.3198
248,5,11.2768,16.8834
248,6,10.5271,5.25016
248,7,3.73086,2.94369
248,8,17.2884,9.24375
248,9,3.43561,16.7691
249,0,7.32556,13.2864
249,1,16.0398,14.4793
249,2,16.6856,3.86125
249,3,3.4607,9.66657
249,4,12.5764,10.3193
249,5,11.2795,16.884
249,6,10.5269,5.25019
249,7,3.73044,2.94463
249,8,17.2888,9.24238
249,9,3.43675,16.7696
250,0,7.32753,13.2878
250,1,16.0415,14.4782
250,2,16.6853,3.86004
250,3,3.46169,9.66881
250,4,12.5774,10.3189
250,5,11.2822,16.8846
250,6,10.5267,5.25023
250,7,3.73002,2.94555
250,8,17.2892,9.24103
250,9,3.43787,16.7701
251,0,7.32947,13.2891
251,1,16.0432,14.4771
251,2,16.685,3.85884
251,3,3.46267,9.67102
251,4,12.5783,10.3185
251,5,11.2849,16.8852
251,6,10.5265,5.25025
251,7,3.7296,2.94647
251,8,17.2896,9.23969
251,9,3.43897,16.7706
252,0,7.33137,13.2905
252,1,16.0448,14.476
252,2,16.6847,3.85766
252,3,3.46364,9.67321
252,4,12.5792,10.318
252,5,11.2875,16.8858
252,6,10.5263,5.25028
252,7,3.72919,2.94737
252,8,17.29,9.23837
252,9,3.44004,16.771
253,0,7.33324,13.2918
253,1,16.0465,14.4749
253,2,16.6844,3.85648
253,3,3.4646,9.67537
253,4,12.58,10.3176
253,5,11.2901,16.8864
253,6,10.5262,5.2503
253,7,3.72878,2.94826
253,8,17.2903,9.23706
253,9,3.44109,16.7715
254,0,7.33507,13.2932
254,1,16.0481,14.4739
254,2,16.684,3.85533
254,3,3.46556,9.6775
254,4,12.5809,10.3172
254,5,11.2926,16.887
254,6,10.526,5.25032
254,7,3.72837,2.94913
254,8,17.2907,9.23577
254,9,3.44211,16.772
255,0,7.33688,13.2945
255,1,16.0497,14.4728
255,2,16.6837,3.85418
255,3,3.4665,9.6796
255,4,12.5817,10.3168
255,5,11.2951,16.8875
255,6,10.5258,5.25034
255,7,3.72796,2.95
255,8,17.291,9.23449
255,9,3.44311,16.7725
256,0,7.33866,13.2959
256,1,16.0512,14.4718
256,2,16.6834,3.85304
256,3,3.46744,9.68168
256,4,12.5825,10.3164
256,5,11.2976,16.8881
256,6,10.5256,5.25035
256,7,3.72756,2.95086
256,8,17.2914,9.23322
256,9,3.44409,16.773
257,0,7.34041,13.2972
257,1,16.0528,14.4708
257,2,16.6831,3.85192
257,3,3.46837,9.68373
257,4,12.5833,10.316
257,5,11.3001,16.8887
257,6,10.5254,5.25036
257,7,3.72715,2.9517
257,8,17.2917,9.23197
257,9,3.44505,16.7735
258,0,7.34213,13.2985
258,1,16.0543,14.4698
258,2,16.6828,3.85081
258,3,3.46929,9.68576
258,4,12.584,10.3156
258,5,11.3025,16.8892
258,6,10.5252,5.25037
258,7,3.72675,2.95254
258,8,17.292,9.23073
258,9,3.44598,16.774
259,0,7.34382,13.2998
259,1,16.0558,14.4688
259,2,16.6825,3.84971
259,3,3.4702,9.68776
259,4,12.5848,10.3152
259,5,11.3049,16.8898
259,6,10.525,5.25038
259,7,3.72636,2.95336
259,8,17.2923,9.22951
259,9,3.44689,16.7745
260,0,7.34548,13.3011
260,1,16.0572,14.4678
260,2,16.6822,3.84862
260,3,3.4711,9.68974
260,4,12.5855,10.3148
260,5,11.3073,16.8904
260,6,10.5248,5.25039
260,7,3.72596,2.95417
260,8,17.2926,9.2283
260,9,3.44779,16.7749
261,0,7.34711,13.3024
261,1,16.0587,14.4668
261,2,16.6819,3.84755
261,3,3.472,9.69169
261,4,12.5862,10.3144
261,5,11.3096,16.8909
261,6,10.5246,5.25039
261,7,3.72557,2.95498
261,8,17.2929,9.2271
261,9,3.44866,16.7754
262,0,7.34872,13.3037
262,1,16.0601,14.4658
262,2,16.6816,3.84649
262,3,3.47289,9.69362
262,4,12.5869,10.314
262,5,11.3119,16.8915
262,6,10.5245,5.25039
262,7,3.72518,2.95577
262,8,17.2932,9.22591
262,9,3.44952,16.7759
263,0,7.35031,13.305
263,1,16.0615,14.4648
263,2,16.6813,3.84543
263,3,3.47376,9.69552
263,4,12.5876,10.3136
263,5,11.3142,16.892
263,6,10.5243,5.25039
263,7,3.72479,2.95655
263,8,17.2935,9.22474
263,9,3.45035,16.7764
264,0,7.35186,13.3063
264,1,16.0628,14.4639
264,2,16.6811,3.84439
264,3,3.47463,9.6974
264,4,12.5882,10.3133
264,5,11.3164,16.8925
264,6,10.5241,5.25039
264,7,3.72441,2.95733
264,8,17.2938,9.22358
264,9,3.45117,16.7769
265,0,7.35339,13.3076
265,1,16.0642,14.4629
265,2,16.6808,3.84336
265,3,3.4755,9.69926
265,4,12.5889,10.3129
265,5,11.3186,16.8931
265,6,10.5239,5.25038
265,7,3.72403,2.95809
265,8,17.2941,9.22243
265,9,3.45197,16.7774
266,0,7.3549,13.3088
266,1,16.0655,14.462
266,2,16.6805,3.84234
266,3,3.47635,9.7011
266,4,12.5895,10.3126
266,5,11.3208,16.8936
266,6,10.5237,5.25038
266,7,3.72365,2.95885
266,8,17.2943,9.22129
266,9,3.45275,16.7778
267,0,7.35638,13.3101
267,1,16.0668,14.4611
267,2,16.6802,3.84134
267,3,3.4772,9.70291
267,4,12.5901,10.3122
267,5,11.323,16.8941
267,6,10.5235,5.25037
267,7,3.72327,2.9596
267,8,17.2946,9.22017
267,9,3.45351,16.7783
268,0,7.35784,13.3114
268,1,16.0681,14.4601
268,2,16.6799,3.84034
268,3,3.47804,9.70471
268,4,12.5907,10.3119
268,5,11.3251,16.8947
268,6,10.5233,5.25036
268,7,3.7229,2.96033
268,8,17.2949,9.21906
268,9,3.45426,16.7788
269,0,7.35928,13.3126
269,1,16.0694,14.4592
269,2,16.6797,3.83935
269,3,3.47887,9.70648
269,4,12.5913,10.3115
269,5,11.3272,16.8952
269,6,10.5231,5.25035
269,7,3.72252,2.96106
269,8,17.2951,9.21796
269,9,3.45498,16.7793
270,0,7.36069,13.3139
270,1,16.0706,14.4583
270,2,16.6794,3.83838
270,3,3.47969,9.70823
270,4,12.5918,10.3112
270,5,11.3293,16.8957
270,6,10.5229,5.25034
270,7,3.72216,2.96178
270,8,17.2954,9.21687
270,9,3.4557,16.7797
271,0,7.36209,13.3151
271,1,16.0718,14.4574
271,2,16.6791,3.83741
271,3,3.4805,9.70995
271,4,12.5924,10.3108
271,5,11.3313,16.8962
271,6,10.5227,5.25033
271,7,3.72179,2.96249
271,8,17.2956,9.21579
271,9,3.45639,16.7802
272,0,7.36346,13.3163
272,1,16.073,14.4565
272,2,16.6788,3.83646
272,3,3.48131,9.71166
272,4,12.5929,10.3105
272,5,11.3333,16.8968
272,6,10.5225,5.25032
272,7,3.72142,2.96319
272,8,17.2958,9.21473
272,9,3.45708,16.7807
273,0,7.3648,13.3176
273,1,16.0742,14.4557
273,2,16.6786,3.83551
273,3,3.48211,9.71335
273,4,12.5934,10.3102
273,5,11.3353,16.8973
273,6,10.5223,5.2503
273,7,3.72106,2.96389
273,8,17.2961,9.21367
273,9,3.45774,16.7812
274,0,7.36613,13.3188
274,1,16.0754,14.4548
274,2,16.6783,3.83458
274,3,3.48291,9.71502
274,4,12.5939,10.3099
274,5,11.3373,16.8978
274,6,10.5221,5.25029
274,7,3.7207,2.96457
274,8,17.2963,9.21263
274,9,3.45839,16.7816
275,0,7.36744,13.32
275,1,16.0766,14.4539
275,2,16.678,3.83365
275,3,3.48369,9.71667
275,4,12.5944,10.3096
275,5,11.3393,16.8983
275,6,10.5219,5.25027
275,7,3.72035,2.96525
275,8,17.2965,9.2116
275,9,3.45903,16.7821
276,0,7.36872,13.3212
276,1,16.0777,14.4531
276,2,16.6778,3.83274
276,3,3.48447,9.7183
276,4,12.5949,10.3092
276,5,11.3412,16.8988
276,6,10.5217,5.25025
276,7,3.71999,2.96592
276,8,17.2967,9.21058
276,9,3.45965,16.7826
277,0,7.36999,13.3224
277,1,16.0788,14.4522
277,2,16.6775,3.83183
277,3,3.48524,9.71991
277,4,12.5954,10.3089
277,5,11.3431,16.8993
277,6,10.5215,5.25024
277,7,3.71964,2.96658
277,8,17.2969,9.20957
277,9,3.46026,16.783
278,0,7.37124,13.3236
278,1,16.0799,14.4514
278,2,16.6773,3.83094
278,3,3.486,9.7215
278,4,12.5959,10.3086
278,5,11.345,16.8998
278,6,10.5213,5.25022
278,7,3.71929,2.96723
278,8,17.2971,9.20858
278,9,3.46086,16.7835
279,0,7.37246,13.3248
279,1,16.081,14.4506
279,2,16.677,3.83005
279,3,3.48676,9.72307
279,4,12.5963,10.3083
279,5,11.3468,16.9003
279,6,10.5211,5.2502
279,7,3.71894,2.96788
279,8,17.2973,9.20759
279,9,3.46144,16.7839
280,0,7.37367,13.3259
280,1,16.0821,14.4498
280,2,16.6767,3.82918
280,3,3.48751,9.72463
280,4,12.5967,10.308
280,5,11.3487,16.9008
280,6,10.5209,5.25018
280,7,3.7186,2.96852
280,8,17.2975,9.20661
280,9,3.46201,16.7844
281,0,7.37486,13.3271
281,1,16.0831,14.4489
281,2,16.6765,3.82831
281,3,3.48825,9.72616
281,4,12.5972,10.3077
281,5,11.3505,16.9012
281,6,10.5207,5.25016
281,7,3.71826,2.96915
281,8,17.2977,9.20565
281,9,3.46256,16.7848
282,0,7.37603,13.3283
282,1,16.0842,14.4481
282,2,16.6762,3.82745
282,3,3.48899,9.72768
282,4,12.5976,10.3075
282,5,11.3523,16.9017
282,6,10.5205,5.25014
282,7,3.71792,2.96977
282,8,17.2979,9.20469
282,9,3.46311,16.7853
283,0,7.37719,13.3294
283,1,16.0852,14.4474
283,2,16.676,3.82661
283,3,3.48972,9.72918
283,4,12.598,10.3072
283,5,11.354,16.9022
283,6,10.5203,5.25012
283,7,3.71758,2.97039
283,8,17.2981,9.20375
283,9,3.46364,16.7857
284,0,7.37833,13.3306
284,1,16.0862,14.4466
284,2,16.6757,3.82577
284,3,3.49044,9.73067
284,4,12.5984,10.3069
284,5,11.3558,16.9027
284,6,10.5201,5.25009
284,7,3.71725,2.971
284,8,17.2982,9.20281
284,9,3.46416,16.7862
285,0,7.37945,13.3317
285,1,16.0872,14.4458
285,2,16.6755,3.82494
285,3,3.49116,9.73213
285,4,12.5987,10.3066
285,5,11.3575,16.9032
285,6,10.5199,5.25007
285,7,3.71692,2.9716
285,8,17.2984,9.20189
285,9,3.46466,16.7866
286,0,7.38055,13.3328
286,1,16.0882,14.445
286,2,16.6753,3.82412
286,3,3.49187,9.73358
286,4,12.5991,10.3064
286,5,11.3592,16.9036
286,6,10.5197,5.25005
286,7,3.71659,2.97219
286,8,17.2986,9.20097
286,9,3.46516,16.7871
287,0,7.38164,13.334
287,1,16.0891,14.4442
287,2,16.675,3.8233
287,3,3.49257,9.73502
287,4,12.5995,10.3061
287,5,11.3609,16.9041
287,6,10.5195,5.25002
287,7,3.71626,2.97278
287,8,17.2988,9.20007
287,9,3.46565,16.7875
288,0,7.38271,13.3351
288,1,16.0901,14.4435
288,2,16.6748,3.8225
288,3,3.49327,9.73644
288,4,12.5998,10.3058
288,5,11.3626,16.9045
288,6,10.5193,5.25
288,7,3.71594,2.97336
288,8,17.2989,9.19917
288,9,3.46612,16.7879
289,0,7.38376,13.3362
289,1,16.091,14.4427
289,2,16.6745,3.82171
289,3,3.49396,9.73784
289,4,12.6002,10.3056
289,5,11.3642,16.905
289,6,10.5191,5.24997
289,7,3.71561,2.97393
289,8,17.2991,9.19829
289,9,3.46658,16.7884
290,0,7.3848,13.3373
290,1,16.0919,14.442
290,2,16.6743,3.82092
290,3,3.49464,9.73922
290,4,12.6005,10.3053
290,5,11.3658,16.9055
290,6,10.5189,5.24995
290,7,3.71529,2.9745
290,8,17.2992,9.19741
290,9,3.46704,16.7888
291,0,7.38583,13.3384
291,1,16.0928,14.4413
291,2,16.6741,3.82014
291,3,3.49532,9.74059
291,4,12.6008,10.3051
291,5,11.3675,16.9059
291,6,10.5187,5.24993
291,7,3.71498,2.97506
291,8,17.2994,9.19655
291,9,3.46748,16.7892
292,0,7.38683,13.3395
292,1,16.0937,14.4405
292,2,16.6738,3.81937
292,3,3.49599,9.74195
292,4,12.6011,10.3048
292,5,11.369,16.9064
292,6,10.5185,5.2499
292,7,3.71466,2.97562
292,8,17.2995,9.19569
292,9,3.46791,16.7897
293,0,7.38783,13.3406
293,1,16.0946,14.4398
293,2,16.6736,3.81861
293,3,3.49665,9.74329
293,4,12.6015,10.3046
293,5,11.3706,16.9068
293,6,10.5183,5.24987
293,7,3.71435,2.97617
293,8,17.2997,9.19484
293,9,3.46834,16.7901
294,0,7.38881,13.3416
294,1,16.0955,14.4391
294,2,16.6734,3.81786
294,3,3.49731,9.74461
294,4,12.6017,10.3043
294,5,11.3722,16.9073
294,6,10.5181,5.24985
294,7,3.71404,2.97671
294,8,17.2998,9.194
294,9,3.46875,16.7905
295,0,7.38977,13.3427
295,1,16.0963,14.4384
295,2,16.6731,3.81711
295,3,3.49796,9.74592
295,4,12.602,10.3041
295,5,11.3737,16.9077
295,6,10.5179,5.24982
295,7,3.71373,2.97724
295,8,17.2999,9.19317
295,9,3.46915,16.7909
296,0,7.39072,13.3438
296,1,16.0972,14.4377
296,2,16.6729,3.81638
296,3,3.49861,9.74721
296,4,12.6023,10.3039
296,5,11.3752,16.9081
296,6,10.5177,5.2498
296,7,3.71343,2.97777
296,8,17.3001,9.19235
296,9,3.46955,16.7913
297,0,7.39166,13.3448
297,1,16.098,14.437
297,2,16.6727,3.81565
297,3,3.49925,9.7485
297,4,12.6026,10.3036
297,5,11.3767,16.9086
297,6,10.5175,5.24977
297,7,3.71312,2.9783
297,8,17.3002,9.19154
297,9,3.46994,16.7917
298,0,7.39259,13.3459
298,1,16.0988,14.4363
298,2,16.6725,3.81493
298,3,3.49988,9.74976
298,4,12.6029,10.3034
298,5,11.3782,16.909
298,6,10.5173,5.24974
298,7,3.71282,2.97882
298,8,17.3003,9.19073
298,9,3.47031,16.7922
299,0,7.3935,13.3469
299,1,16.0996,14.4357
299,2,16.6723,3.81421
299,3,3.50051,9.75101
299,4,12.6031,10.3032
299,5,11.3796,16.9094
299,6,10.5171,5.24972
299,7,3.71253,2.97933
299,8,17.3004,9.18994
299,9,3.47068,16.7926
