frame,agent_id,x,y
86,15,7.13025,5.69145
86,16,5.02635,5.18223
86,17,6.16154,4.33389
86,18,3.76678,3.11964
86,19,5.47477,4.5888
86,20,5.91221,4.88342
86,21,4.77713,4.95822
86,22,2.50146,4.01649
86,23,4.9261,4.69621
86,24,5.00955,4.97666
86,25,6.63354,4.48717
86,26,5.48115,5.07934
86,27,6.17076,6.86284
86,28,3.85505,4.41112
86,29,4.80177,4.3416
86,30,2.05781,2.14
86,31,5.49012,5.98069
86,32,4.82255,3.37471
86,33,4.63944,8.44525
86,34,2.30298,7.94278
86,35,5.15094,4.33851
86,36,7.85212,4.36797
86,37,4.55459,5.24004
86,38,7.96941,1.97826
86,39,4.51645,4.88236
86,40,4.16778,5.16323
86,41,2.12226,5.78357
86,42,4.07649,6.31341
86,43,4.80871,5.26308
86,44,4.70391,1.28958
86,45,4.54184,4.56179
86,46,6.02663,5.49081
86,47,5.35108,5.60711
86,48,4.31392,4.15419
86,49,5.2679,5.28435
87,0,3.636,4.73598
87,1,4.60035,5.69801
87,2,5.20778,4.85174
87,3,7.31454,6.71657
87,4,4.79219,3.96207
87,5,7.37566,8.24054
87,6,5.49448,4.01503
87,7,5.02051,6.09397
87,8,4.97849,5.53934
87,9,4.1166,4.7411
87,10,4.53151,6.72162
87,11,3.29612,5.40643
87,12,6.31158,3.43362
87,13,4.04862,5.6681
87,14,3.22196,6.761
87,15,7.15233,5.68885
87,16,5.02771,5.18372
87,17,6.16035,4.32531
87,18,3.76043,3.11241
87,19,5.48151,4.58547
87,20,5.92302,4.88493
87,21,4.77564,4.95789
87,22,2.50953,4.01886
87,23,4.92613,4.69323
87,24,5.01009,4.97602
87,25,6.63387,4.47823
87,26,5.4882,5.08174
87,27,6.1722,6.86352
87,28,3.85914,4.41192
87,29,4.80027,4.33985
87,30,2.05114,2.1446
87,31,5.48807,5.98121
87,32,4.81779,3.36849
87,33,4.65489,8.44895
87,34,2.30066,7.9379
87,35,5.15248,4.33523
87,36,7.85867,4.36965
87,37,4.55006,5.24371
87,38,7.97324,1.98067
87,39,4.51303,4.88261
87,40,4.15962,5.16456
87,41,2.1225,5.77513
87,42,4.06674,6.317
87,43,4.80744,5.26589
87,44,4.70302,1.28389
87,45,4.53864,4.55977
87,46,6.04278,5.50073
87,47,5.35697,5.60782
87,48,4.31576,4.15223
87,49,5.2703,5.28576
88,0,3.64376,4.73774
88,1,4.59625,5.70668
88,2,5.21079,4.84955
88,3,7.31166,6.70738
88,4,4.79634,3.95945
88,5,7.39196,8.22841
88,6,5.49156,4.00827
88,7,5.02768,6.10293
88,8,4.97859,5.54448
88,9,4.11558,4.74052
88,10,4.52357,6.72675
88,11,3.28265,5.41232
88,12,6.31032,3.43019
88,13,4.0392,5.67233
88,14,3.21583,6.77868
88,15,7.17314,5.68619
88,16,5.02902,5.18523
88,17,6.15908,4.31687
88,18,3.75418,3.10538
88,19,5.48821,4.58218
88,20,5.93391,4.88654
88,21,4.77414,4.95755
88,22,2.51817,4.02132
88,23,4.92615,4.69032
88,24,5.01064,4.97537
88,25,6.63445,4.46928
88,26,5.49533,5.08421
88,27,6.17369,6.86441
88,28,3.86306,4.41251
88,29,4.79879,4.33811
88,30,2.04462,2.14918
88,31,5.48624,5.98151
88,32,4.81301,3.36241
88,33,4.67008,8.45229
88,34,2.29842,7.93312
88,35,5.15402,4.33216
88,36,7.86571,4.37099
88,37,4.54549,5.24744
88,38,7.97667,1.98319
88,39,4.50964,4.88293
88,40,4.152,5.1656
88,41,2.1234,5.76677
88,42,4.05687,6.32052
88,43,4.80615,5.26872
88,44,4.70229,1.2781
88,45,4.53552,4.55783
88,46,6.05877,5.51068
88,47,5.36305,5.60842
88,48,4.31756,4.15013
88,49,5.27253,5.28707
89,0,3.65085,4.73964
89,1,4.59223,5.7155
89,2,5.21386,4.8474
89,3,7.30905,6.6987
89,4,4.80041,3.95667
89,5,7.40746,8.21663
89,6,5.48858,4.00155
89,7,5.03523,6.11225
89,8,4.97873,5.54969
89,9,4.11478,4.73993
89,10,4.51573,6.73182
89,11,3.27069,5.41854
89,12,6.30909,3.42664
89,13,4.02986,5.67641
89,14,3.20992,6.79596
89,15,7.19291,5.68356
89,16,5.03029,5.18675
89,17,6.15777,4.30857
89,18,3.74806,3.09853
89,19,5.49486,4.57893
89,20,5.94489,4.88824
89,21,4.77264,4.95723
89,22,2.52735,4.024
89,23,4.92616,4.68749
89,24,5.01121,4.97472
89,25,6.63526,4.4603
89,26,5.50251,5.08671
89,27,6.17525,6.8655
89,28,3.86684,4.4129
89,29,4.79736,4.33637
89,30,2.03824,2.15373
89,31,5.48466,5.98157
89,32,4.80822,3.35643
89,33,4.68493,8.45513
89,34,2.29625,7.92843
89,35,5.15558,4.32929
89,36,7.87323,4.372
89,37,4.5409,5.25123
89,38,7.97972,1.98576
89,39,4.5063,4.88331
89,40,4.14488,5.16638
89,41,2.12486,5.75847
89,42,4.04687,6.32398
89,43,4.80484,5.27155
89,44,4.7017,1.27221
89,45,4.53247,4.55596
89,46,6.07459,5.52061
89,47,5.3693,5.6089
89,48,4.31932,4.14788
89,49,5.27462,5.28829
90,0,3.65729,4.74167
90,1,4.58829,5.72449
90,2,5.21698,4.84528
90,3,7.30664,6.69054
90,4,4.8044,3.95375
90,5,7.42223,8.20523
90,6,5.48554,3.99485
90,7,5.04314,6.12192
90,8,4.97891,5.55499
90,9,4.11415,4.73935
90,10,4.50797,6.73684
90,11,3.26014,5.42506
90,12,6.30788,3.42297
90,13,4.02064,5.68033
90,14,3.20426,6.81284
90,15,7.21188,5.68105
90,16,5.03151,5.18827
90,17,6.1564,4.30042
90,18,3.74209,3.09186
90,19,5.50147,4.57574
90,20,5.95599,4.89002
90,21,4.77113,4.95692
90,22,2.53697,4.02684
90,23,4.92616,4.68472
90,24,5.01181,4.97406
90,25,6.63629,4.45126
90,26,5.50975,5.08925
90,27,6.17685,6.86682
90,28,3.87048,4.41314
90,29,4.79595,4.33462
90,30,2.03199,2.15826
90,31,5.48336,5.98137
90,32,4.80343,3.35054
90,33,4.69943,8.45754
90,34,2.29413,7.92385
90,35,5.15715,4.3266
90,36,7.88124,4.3727
90,37,4.5363,5.25508
90,38,7.98244,1.98835
90,39,4.50301,4.88374
90,40,4.13822,5.16694
90,41,2.12679,5.75022
90,42,4.03674,6.32741
90,43,4.80352,5.2744
90,44,4.70126,1.26621
90,45,4.5295,4.55416
90,46,6.09022,5.53053
90,47,5.37574,5.60928
90,48,4.32104,4.14552
90,49,5.27655,5.2894
91,0,3.66313,4.7438
91,1,4.58443,5.73365
91,2,5.22016,4.84321
91,3,7.30436,6.68292
91,4,4.8083,3.95071
91,5,7.43633,8.1942
91,6,5.48246,3.98819
91,7,5.05143,6.13194
91,8,4.97913,5.56038
91,9,4.11366,4.73878
91,10,4.50028,6.74181
91,11,3.25089,5.43185
91,12,6.30671,3.41919
91,13,4.01157,5.68409
91,14,3.19882,6.82936
91,15,7.23027,5.67875
91,16,5.03268,5.1898
91,17,6.155,4.29242
91,18,3.73628,3.08538
91,19,5.50802,4.5726
91,20,5.96722,4.89188
91,21,4.76961,4.95662
91,22,2.54696,4.02975
91,23,4.92615,4.68202
91,24,5.01242,4.97341
91,25,6.63755,4.44215
91,26,5.51704,5.09181
91,27,6.1785,6.86835
91,28,3.87402,4.41324
91,29,4.79458,4.33287
91,30,2.02587,2.16278
91,31,5.48234,5.98089
91,32,4.79865,3.34474
91,33,4.71361,8.45962
91,34,2.29203,7.91935
91,35,5.15874,4.32409
91,36,7.88968,4.37308
91,37,4.53169,5.25899
91,38,7.98484,1.99095
91,39,4.49977,4.88423
91,40,4.13199,5.16731
91,41,2.12914,5.742
91,42,4.02647,6.33081
91,43,4.80218,5.27726
91,44,4.70096,1.26013
91,45,4.52659,4.55242
91,46,6.10566,5.5404
91,47,5.38234,5.60956
91,48,4.32271,4.14305
91,49,5.27836,5.29043
92,0,3.6684,4.74604
92,1,4.58067,5.74296
92,2,5.22339,4.84117
92,3,7.30215,6.67584
92,4,4.81211,3.94755
92,5,7.4498,8.18355
92,6,5.47933,3.98156
92,7,5.06006,6.14227
92,8,4.97941,5.56587
92,9,4.11331,4.73822
92,10,4.49268,6.74674
92,11,3.24281,5.43888
92,12,6.30554,3.41534
92,13,4.0027,5.68769
92,14,3.19363,6.84554
92,15,7.24829,5.67675
92,16,5.03379,5.19135
92,17,6.15356,4.28457
92,18,3.73064,3.07906
92,19,5.51453,4.56952
92,20,5.97859,4.89383
92,21,4.7681,4.95633
92,22,2.5573,4.03269
92,23,4.92614,4.67939
92,24,5.01306,4.97275
92,25,6.63902,4.43294
92,26,5.52437,5.09437
92,27,6.1802,6.87009
92,28,3.87746,4.41323
92,29,4.79325,4.3311
92,30,2.01987,2.16729
92,31,5.48162,5.98013
92,32,4.79387,3.33902
92,33,4.72748,8.46143
92,34,2.28993,7.91495
92,35,5.16034,4.32174
92,36,7.89852,4.37313
92,37,4.52707,5.26299
92,38,7.98694,1.99355
92,39,4.49659,4.88477
92,40,4.12616,5.16753
92,41,2.1319,5.7338
92,42,4.01607,6.33418
92,43,4.80082,5.28013
92,44,4.7008,1.25396
92,45,4.52376,4.55074
92,46,6.1209,5.55022
92,47,5.38913,5.60974
92,48,4.32436,4.1405
92,49,5.28004,5.29138
93,0,3.67315,4.74836
93,1,4.577,5.75241
93,2,5.22667,4.83918
93,3,7.29993,6.66934
93,4,4.81584,3.9443
93,5,7.46271,8.17325
93,6,5.47617,3.97498
93,7,5.069,6.15289
93,8,4.97975,5.57146
93,9,4.11305,4.73769
93,10,4.48514,6.75163
93,11,3.23579,5.44613
93,12,6.30439,3.41142
93,13,3.99405,5.69113
93,14,3.18866,6.86141
93,15,7.26617,5.67514
93,16,5.03484,5.19291
93,17,6.1521,4.27688
93,18,3.72518,3.07291
93,19,5.52099,4.5665
93,20,5.99012,4.89585
93,21,4.76658,4.95606
93,22,2.568,4.0356
93,23,4.92612,4.67682
93,24,5.01372,4.9721
93,25,6.64071,4.42364
93,26,5.53174,5.09692
93,27,6.18195,6.87204
93,28,3.88082,4.41313
93,29,4.79196,4.32931
93,30,2.01397,2.17179
93,31,5.48118,5.97908
93,32,4.7891,3.33338
93,33,4.74107,8.46302
93,34,2.28778,7.91064
93,35,5.16197,4.31955
93,36,7.90772,4.37281
93,37,4.52246,5.26706
93,38,7.98876,1.99614
93,39,4.49348,4.88536
93,40,4.12069,5.16763
93,41,2.13504,5.7256
93,42,4.00555,6.33754
93,43,4.79944,5.28303
93,44,4.70075,1.24772
93,45,4.52098,4.54911
93,46,6.13595,5.55998
93,47,5.39609,5.60982
93,48,4.32597,4.13788
93,49,5.28162,5.29223
94,0,3.67743,4.75075
94,1,4.57344,5.76199
94,2,5.22999,4.83724
94,3,7.29762,6.66346
94,4,4.81948,3.94097
94,5,7.4751,8.16331
94,6,5.47298,3.96843
94,7,5.07824,6.16378
94,8,4.98015,5.57715
94,9,4.11288,4.73719
94,10,4.47767,6.7565
94,11,3.22973,5.45356
94,12,6.30324,3.40747
94,13,3.98565,5.69442
94,14,3.18393,6.877
94,15,7.28416,5.67405
94,16,5.03582,5.19448
94,17,6.15062,4.26934
94,18,3.71988,3.06692
94,19,5.5274,4.56355
94,20,6.00183,4.89794
94,21,4.76506,4.95581
94,22,2.57907,4.03846
94,23,4.9261,4.67432
94,24,5.01441,4.97144
94,25,6.6426,4.41421
94,26,5.53913,5.09945
94,27,6.18374,6.87419
94,28,3.88413,4.41296
94,29,4.79071,4.3275
94,30,2.00819,2.17629
94,31,5.48101,5.97774
94,32,4.78433,3.32782
94,33,4.75437,8.46444
94,34,2.28553,7.9064
94,35,5.16363,4.31749
94,36,7.91723,4.37209
94,37,4.51786,5.27121
94,38,7.99031,1.99872
94,39,4.49043,4.886
94,40,4.11555,5.16762
94,41,2.13859,5.71738
94,42,3.99492,6.34089
94,43,4.79805,5.28594
94,44,4.70083,1.2414
94,45,4.51827,4.54752
94,46,6.15083,5.56969
94,47,5.40324,5.60979
94,48,4.32756,4.13521
94,49,5.2831,5.29302
95,0,3.68128,4.75321
95,1,4.56999,5.77167
95,2,5.23336,4.83534
95,3,7.29512,6.65828
95,4,4.82304,3.93757
95,5,7.48702,8.1537
95,6,5.46976,3.96194
95,7,5.08774,6.17491
95,8,4.98061,5.58296
95,9,4.11278,4.73672
95,10,4.47026,6.76135
95,11,3.22452,5.46114
95,12,6.30208,3.40351
95,13,3.97752,5.69755
95,14,3.17943,6.89232
95,15,7.30253,5.67362
95,16,5.03673,5.19608
95,17,6.14913,4.26197
95,18,3.71475,3.06106
95,19,5.53377,4.56066
95,20,6.01373,4.90011
95,21,4.76355,4.95557
95,22,2.59054,4.04126
95,23,4.92607,4.67188
95,24,5.01513,4.97079
95,25,6.6447,4.40467
95,26,5.54656,5.10194
95,27,6.1856,6.87653
95,28,3.8874,4.41272
95,29,4.7895,4.32566
95,30,2.0025,2.18077
95,31,5.48109,5.97611
95,32,4.77957,3.32233
95,33,4.76742,8.46571
95,34,2.28311,7.90222
95,35,5.16531,4.31556
95,36,7.92704,4.3709
95,37,4.51327,5.27544
95,38,7.99161,2.00128
95,39,4.48745,4.88669
95,40,4.11071,5.16753
95,41,2.1426,5.70913
95,42,3.98419,6.34424
95,43,4.79664,5.28888
95,44,4.70103,1.235
95,45,4.51562,4.54597
95,46,6.16552,5.57932
95,47,5.41058,5.60966
95,48,4.32912,4.13251
95,49,5.28449,5.29373
96,0,3.68474,4.75574
96,1,4.56665,5.78145
96,2,5.23678,4.83348
96,3,7.29231,6.65388
96,4,4.82651,3.93412
96,5,7.49853,8.1444
96,6,5.4665,3.95551
96,7,5.09748,6.18626
96,8,4.98115,5.58887
96,9,4.11272,4.7363
96,10,4.46292,6.7662
96,11,3.22006,5.46886
96,12,6.3009,3.39954
96,13,3.96968,5.70054
96,14,3.17518,6.90742
96,15,7.32159,5.67405
96,16,5.03757,5.1977
96,17,6.14763,4.25477
96,18,3.70976,3.05533
96,19,5.54008,4.55784
96,20,6.02586,4.90234
96,21,4.76204,4.95536
96,22,2.60248,4.04399
96,23,4.92603,4.66951
96,24,5.01587,4.97014
96,25,6.64698,4.395
96,26,5.55401,5.10439
96,27,6.18752,6.87902
96,28,3.89065,4.41245
96,29,4.78833,4.32381
96,30,1.9969,2.18526
96,31,5.4814,5.97419
96,32,4.77481,3.31692
96,33,4.7802,8.46687
96,34,2.28046,7.89811
96,35,5.16702,4.31375
96,36,7.93711,4.36912
96,37,4.5087,5.27976
96,38,7.99269,2.00382
96,39,4.48453,4.88743
96,40,4.10614,5.16738
96,41,2.14713,5.70081
96,42,3.97337,6.34757
96,43,4.79521,5.29184
96,44,4.70135,1.22853
96,45,4.51302,4.54446
96,46,6.18002,5.58883
96,47,5.41813,5.60941
96,48,4.33066,4.12978
96,49,5.28582,5.29438
97,0,3.68785,4.75831
97,1,4.56343,5.7913
97,2,5.24023,4.83168
97,3,7.28911,6.65031
97,4,4.82989,3.93063
97,5,7.50966,8.13539
97,6,5.4632,3.94916
97,7,5.10743,6.19777
97,8,4.98175,5.59488
97,9,4.1127,4.73592
97,10,4.45563,6.77103
97,11,3.21629,5.47668
97,12,6.29969,3.39559
97,13,3.96214,5.70338
97,14,3.17116,6.92232
97,15,7.34114,5.67544
97,16,5.03833,5.19934
97,17,6.14613,4.24772
97,18,3.70492,3.0497
97,19,5.54635,4.55509
97,20,6.03823,4.90463
97,21,4.76054,4.95517
97,22,2.61491,4.04666
97,23,4.926,4.66719
97,24,5.01665,4.96949
97,25,6.64946,4.38522
97,26,5.56149,5.10677
97,27,6.18952,6.88165
97,28,3.8939,4.41214
97,29,4.78721,4.32193
97,30,1.99138,2.18975
97,31,5.48191,5.97202
97,32,4.77005,3.31161
97,33,4.79275,8.46793
97,34,2.27748,7.89403
97,35,5.16876,4.31205
97,36,7.94748,4.36673
97,37,4.50415,5.28416
97,38,7.99355,2.00633
97,39,4.48168,4.88821
97,40,4.10182,5.16719
97,41,2.15223,5.69242
97,42,3.96248,6.3509
97,43,4.79378,5.29484
97,44,4.70179,1.22197
97,45,4.51048,4.54299
97,46,6.19435,5.5982
97,47,5.42587,5.60907
97,48,4.33218,4.12705
97,49,5.28709,5.29497
98,0,3.69066,4.76094
98,1,4.56033,5.80123
98,2,5.24372,4.82992
98,3,7.28548,6.64759
98,4,4.8332,3.92711
98,5,7.52047,8.12665
98,6,5.45986,3.94289
98,7,5.11756,6.20943
98,8,4.98241,5.60097
98,9,4.11271,4.7356
98,10,4.4484,6.77587
98,11,3.21311,5.4846
98,12,6.29843,3.39166
98,13,3.95492,5.70608
98,14,3.16738,6.93706
98,15,7.36073,5.67779
98,16,5.03901,5.20101
98,17,6.14463,4.24085
98,18,3.70019,3.04418
98,19,5.55258,4.55242
98,20,6.05087,4.90697
98,21,4.75905,4.955
98,22,2.62783,4.04922
98,23,4.92596,4.66494
98,24,5.01745,4.96885
98,25,6.65211,4.3753
98,26,5.56899,5.10908
98,27,6.1916,6.8844
98,28,3.89715,4.41181
98,29,4.78613,4.32003
98,30,1.98594,2.19425
98,31,5.4826,5.9696
98,32,4.76527,3.30639
98,33,4.80505,8.46894
98,34,2.27412,7.88997
98,35,5.17053,4.31045
98,36,7.95819,4.36372
98,37,4.49962,5.28865
98,38,7.99422,2.00879
98,39,4.4789,4.88904
98,40,4.09772,5.16696
98,41,2.15782,5.68394
98,42,3.95152,6.35422
98,43,4.79233,5.29786
98,44,4.70236,1.21532
98,45,4.50799,4.54155
98,46,6.20849,5.6074
98,47,5.43379,5.60864
98,48,4.33369,4.12431
98,49,5.28831,5.29551
99,0,3.69319,4.76362
99,1,4.55735,5.81122
99,2,5.24725,4.82821
99,3,7.28136,6.64567
99,4,4.83642,3.92357
99,5,7.53098,8.11816
99,6,5.45647,3.93671
99,7,5.12785,6.22118
99,8,4.98312,5.60714
99,9,4.11273,4.73532
99,10,4.44123,6.78071
99,11,3.21047,5.49259
99,12,6.29712,3.38778
99,13,3.94803,5.70864
99,14,3.16385,6.95168
99,15,7.37994,5.68109
99,16,5.03962,5.20271
99,17,6.14314,4.23414
99,18,3.69558,3.03874
99,19,5.55876,4.54983
99,20,6.06381,4.90938
99,21,4.75757,4.95486
99,22,2.64124,4.05167
99,23,4.92592,4.66274
99,24,5.01829,4.96822
99,25,6.65495,4.36527
99,26,5.57651,5.11131
99,27,6.19377,6.88726
99,28,3.90042,4.41146
99,29,4.78509,4.3181
99,30,1.98058,2.19877
99,31,5.48346,5.96699
99,32,4.76048,3.30129
99,33,4.81713,8.46989
99,34,2.27033,7.88589
99,35,5.17233,4.30893
99,36,7.96928,4.36016
99,37,4.49512,5.29322
99,38,7.99469,2.0112
99,39,4.47618,4.88992
99,40,4.09382,5.16672
99,41,2.16379,5.67534
99,42,3.9405,6.35754
99,43,4.79087,5.30091
99,44,4.70305,1.20856
99,45,4.50555,4.54014
99,46,6.22245,5.61642
99,47,5.44188,5.60814
99,48,4.33519,4.12159
99,49,5.2895,5.29601
100,0,3.69549,4.76634
100,1,4.55449,5.82125
100,2,5.2508,4.82655
100,3,7.27663,6.64452
100,4,4.83956,3.92002
100,5,7.54125,8.10987
100,6,5.45302,3.93065
100,7,5.13826,6.233
100,8,4.98388,5.61336
100,9,4.11276,4.7351
100,10,4.43411,6.78556
100,11,3.2083,5.50065
100,12,6.29574,3.38395
100,13,3.94145,5.71109
100,14,3.16057,6.96621
100,15,7.39846,5.68531
100,16,5.04014,5.20444
100,17,6.14166,4.2276
100,18,3.69105,3.03336
100,19,5.56491,4.54732
100,20,6.07706,4.91182
100,21,4.7561,4.95474
100,22,2.65512,4.05396
100,23,4.92588,4.6606
100,24,5.01916,4.9676
100,25,6.65795,4.35509
100,26,5.58405,5.11344
100,27,6.19602,6.89021
100,28,3.90372,4.41111
100,29,4.78411,4.31615
100,30,1.97528,2.20333
100,31,5.48446,5.96419
100,32,4.75567,3.29629
100,33,4.82898,8.4708
100,34,2.26606,7.88178
100,35,5.17417,4.30749
100,36,7.98077,4.3561
100,37,4.49065,5.29787
100,38,7.99499,2.01355
100,39,4.47354,4.89085
100,40,4.09011,5.16646
100,41,2.16998,5.6666
100,42,3.92944,6.36086
100,43,4.7894,5.30399
100,44,4.70388,1.2017
100,45,4.50318,4.53876
100,46,6.23621,5.62525
100,47,5.45013,5.60758
100,48,4.33667,4.1189
100,49,5.29067,5.29647
101,0,3.69757,4.7691
101,1,4.55175,5.83132
101,2,5.25438,4.82494
101,3,7.27113,6.64406
101,4,4.84262,3.91647
101,5,7.55129,8.10171
101,6,5.44951,3.92471
101,7,5.14877,6.24486
101,8,4.98466,5.61965
101,9,4.1128,4.73493
101,10,4.42706,6.79042
101,11,3.20655,5.50877
101,12,6.29431,3.38023
101,13,3.93521,5.71341
101,14,3.15755,6.98071
101,15,7.41606,5.69043
101,16,5.04059,5.20621
101,17,6.1402,4.22123
101,18,3.68657,3.02802
101,19,5.57103,4.5449
101,20,6.09067,4.91432
101,21,4.75465,4.95466
101,22,2.6695,4.05618
101,23,4.92584,4.65851
101,24,5.02007,4.96698
101,25,6.66112,4.34475
101,26,5.5916,5.11547
101,27,6.19836,6.89325
101,28,3.90706,4.41075
101,29,4.78317,4.31418
101,30,1.97004,2.20793
101,31,5.48557,5.96126
101,32,4.75083,3.29141
101,33,4.84053,8.47155
101,34,2.26125,7.87761
101,35,5.17604,4.30613
101,36,7.99268,4.35163
101,37,4.48621,5.30259
101,38,7.99512,2.01585
101,39,4.47095,4.89182
101,40,4.08656,5.16621
101,41,2.17618,5.6577
101,42,3.91834,6.36417
101,43,4.78792,5.30711
101,44,4.70483,1.19475
101,45,4.50087,4.53742
101,46,6.24973,5.6339
101,47,5.45853,5.60698
101,48,4.33814,4.11623
101,49,5.29183,5.29691
102,0,3.69946,4.7719
102,1,4.54913,5.84142
102,2,5.25799,4.82337
102,3,7.26464,6.64425
102,4,4.84559,3.91292
102,5,7.56117,8.09368
102,6,5.44593,3.9189
102,7,5.15935,6.25673
102,8,4.98548,5.62597
102,9,4.11283,4.73481
102,10,4.42008,6.79529
102,11,3.20599,5.51675
102,12,6.29281,3.37659
102,13,3.9293,5.71563
102,14,3.15479,6.9952
102,15,7.4326,5.69644
102,16,5.04096,5.20801
102,17,6.13876,4.21503
102,18,3.6821,3.02267
102,19,5.57711,4.54256
102,20,6.10467,4.91685
102,21,4.75321,4.95459
102,22,2.68436,4.05827
102,23,4.92579,4.65648
102,24,5.021,4.96637
102,25,6.66445,4.33423
102,26,5.59918,5.11738
102,27,6.20079,6.89637
102,28,3.91043,4.41039
102,29,4.78228,4.31219
102,30,1.96486,2.21258
102,31,5.48677,5.95822
102,32,4.74595,3.28666
102,33,4.85179,8.47219
102,34,2.25583,7.87338
102,35,5.17795,4.30483
102,36,8.0042,4.34704
102,37,4.48181,5.3074
102,38,7.9951,2.01808
102,39,4.46844,4.89284
102,40,4.08317,5.16596
102,41,2.1822,5.64861
102,42,3.9072,6.36748
102,43,4.78643,5.31025
102,44,4.7059,1.18771
102,45,4.49863,4.53611
102,46,6.263,5.64237
102,47,5.46709,5.60635
102,48,4.3396,4.1136
102,49,5.29299,5.29733
103,0,3.70119,4.77474
103,1,4.54663,5.85155
103,2,5.26162,4.82185
103,3,7.25686,6.64502
103,4,4.84848,3.90938
103,5,7.57099,8.08576
103,6,5.44228,3.91324
103,7,5.16997,6.26858
103,8,4.98633,5.63234
103,9,4.11287,4.73473
103,10,4.41317,6.80017
103,11,3.20651,5.52455
103,12,6.29125,3.37301
103,13,3.92373,5.71776
103,14,3.15229,7.00973
103,15,7.44808,5.70335
103,16,5.04125,5.20985
103,17,6.13734,4.209
103,18,3.67758,3.01726
103,19,5.58317,4.54032
103,20,6.11907,4.91942
103,21,4.7518,4.95456
103,22,2.6995,4.06016
103,23,4.92575,4.6545
103,24,5.02198,4.96577
103,25,6.66793,4.32352
103,26,5.60678,5.11917
103,27,6.2033,6.89957
103,28,3.91384,4.41003
103,29,4.78144,4.31018
103,30,1.95971,2.21728
103,31,5.48803,5.95511
103,32,4.74103,3.28204
103,33,4.86275,8.47275
103,34,2.2497,7.86907
103,35,5.1799,4.30359
103,36,8.01557,4.34242
103,37,4.47745,5.31227
103,38,7.99494,2.02026
103,39,4.46598,4.89391
103,40,4.07992,5.16572
103,41,2.18786,5.63926
103,42,3.89604,6.37079
103,43,4.78493,5.31343
103,44,4.70707,1.1806
103,45,4.49646,4.53483
103,46,6.27598,5.65067
103,47,5.47579,5.60569
103,48,4.34103,4.111
103,49,5.29416,5.29775
104,0,3.70277,4.7776
104,1,4.54424,5.86169
104,2,5.26527,4.82037
104,3,7.24734,6.64636
104,4,4.85129,3.90584
104,5,7.58081,8.07792
104,6,5.43854,3.90774
104,7,5.1806,6.28039
104,8,4.98719,5.63874
104,9,4.11289,4.73471
104,10,4.40634,6.80505
104,11,3.20795,5.53217
104,12,6.2896,3.36947
104,13,3.91851,5.71981
104,14,3.15007,7.02435
104,15,7.46249,5.71121
104,16,5.04147,5.21173
104,17,6.13595,4.20314
104,18,3.67292,3.01171
104,19,5.58921,4.53816
104,20,6.13388,4.922
104,21,4.7504,4.95456
104,22,2.71487,4.06182
104,23,4.92572,4.65256
104,24,5.02298,4.96519
104,25,6.67154,4.3126
104,26,5.6144,5.12082
104,27,6.20589,6.90285
104,28,3.9173,4.40967
104,29,4.78066,4.30816
104,30,1.95461,2.22205
104,31,5.48933,5.95195
104,32,4.73604,3.27756
104,33,4.87341,8.47322
104,34,2.24271,7.86468
104,35,5.18188,4.30241
104,36,8.02698,4.33785
104,37,4.47313,5.31722
104,38,7.99465,2.0224
104,39,4.46359,4.89502
104,40,4.0768,5.16551
104,41,2.19299,5.62961
104,42,3.88485,6.3741
104,43,4.78342,5.31665
104,44,4.70833,1.17344
104,45,4.49435,4.53358
104,46,6.28866,5.65879
104,47,5.48463,5.60502
104,48,4.34245,4.10844
104,49,5.29535,5.29816
105,0,3.70422,4.78048
105,1,4.54197,5.87184
105,2,5.26894,4.81894
105,3,7.23547,6.64824
105,4,4.85401,3.90232
105,5,7.59069,8.07008
105,6,5.43469,3.90243
105,7,5.19121,6.29215
105,8,4.98807,5.64516
105,9,4.1129,4.73473
105,10,4.39959,6.80994
105,11,3.21016,5.53962
105,12,6.28785,3.36596
105,13,3.91366,5.72179
105,14,3.14812,7.03912
105,15,7.47582,5.72008
105,16,5.04162,5.21365
105,17,6.1346,4.19746
105,18,3.66799,3.00595
105,19,5.59524,4.53611
105,20,6.14911,4.92458
105,21,4.74903,4.95458
105,22,2.73039,4.06321
105,23,4.92568,4.65067
105,24,5.02401,4.96461
105,25,6.67527,4.30144
105,26,5.62204,5.12233
105,27,6.20854,6.90622
105,28,3.92082,4.40933
105,29,4.77992,4.30612
105,30,1.94956,2.22685
105,31,5.49065,5.9488
105,32,4.73098,3.27325
105,33,4.88378,8.47364
105,34,2.23468,7.86019
105,35,5.18389,4.30128
105,36,8.03846,4.33338
105,37,4.46886,5.32223
105,38,7.99426,2.02451
105,39,4.46126,4.89619
105,40,4.07382,5.16531
105,41,2.19742,5.61965
105,42,3.87363,6.37742
105,43,4.7819,5.31989
105,44,4.70967,1.16624
105,45,4.49233,4.53237
105,46,6.30101,5.66674
105,47,5.49361,5.60435
105,48,4.34384,4.10592
105,49,5.29656,5.29859
106,0,3.70556,4.78338
106,1,4.53981,5.882
106,2,5.27262,4.81755
106,3,7.22164,6.65062
106,4,4.85665,3.89882
106,5,7.60056,8.06231
106,6,5.43072,3.89733
106,7,5.2018,6.30384
106,8,4.98895,5.65161
106,9,4.1129,4.73479
106,10,4.39292,6.81483
106,11,3.213,5.5469
106,12,6.28599,3.36249
106,13,3.90916,5.72373
106,14,3.14645,7.05409
106,15,7.48771,5.72976
